system:index,AOD,NDVI,OSI,Risk_Level,Temp,Year,.geo
"8589,3162",719.7442244224422,0.2953428964433091,748.5847351845355,High,29.135853658536632,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.1562997530257,28.40472928385927],[77.1652829058669,28.40472928385927],[77.1652829058669,28.413712436700465],[77.1562997530257,28.413712436700465],[77.1562997530257,28.40472928385927]]]}"
"8590,3162",721.8794788273616,0.2986915887850467,750.6571287019913,High,29.07634146341468,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.1652829058669,28.40472928385927],[77.1742660587081,28.40472928385927],[77.1742660587081,28.413712436700465],[77.1652829058669,28.413712436700465],[77.1652829058669,28.40472928385927]]]}"
"8591,3162",713.3581847649918,0.2944824441404469,742.2244340281685,High,29.160731707317098,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.1742660587081,28.40472928385927],[77.1832492115493,28.40472928385927],[77.1832492115493,28.413712436700465],[77.1742660587081,28.413712436700465],[77.1742660587081,28.40472928385927]]]}"
"8592,3162",708.3067993366501,0.24476719350704826,737.172032143143,High,29.110000000000014,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.1832492115493,28.40472928385927],[77.19223236439049,28.40472928385927],[77.19223236439049,28.413712436700465],[77.1832492115493,28.413712436700465],[77.1832492115493,28.40472928385927]]]}"
"8593,3162",697.4939965694683,0.26974042475948445,725.873756144709,High,28.649500000000046,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.19223236439049,28.40472928385927],[77.20121551723167,28.40472928385927],[77.20121551723167,28.413712436700465],[77.19223236439049,28.413712436700465],[77.19223236439049,28.40472928385927]]]}"
"8594,3162",697.4939965694683,0.3500276192229792,725.7934689502455,High,28.649500000000046,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.20121551723167,28.40472928385927],[77.21019867007287,28.40472928385927],[77.21019867007287,28.413712436700465],[77.20121551723167,28.413712436700465],[77.20121551723167,28.40472928385927]]]}"
"8588,3163",732.6838602329451,0.2910124756004413,761.7633355622228,High,29.37048780487811,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.14731660018451,28.413712436700465],[77.1562997530257,28.413712436700465],[77.1562997530257,28.42269558954166],[77.14731660018451,28.42269558954166],[77.14731660018451,28.413712436700465]]]}"
"8589,3163",730.2139303482587,0.3696818704484477,758.8488826241518,High,29.00463414634146,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.1562997530257,28.413712436700465],[77.1652829058669,28.413712436700465],[77.1652829058669,28.42269558954166],[77.1562997530257,28.42269558954166],[77.1562997530257,28.413712436700465]]]}"
"8590,3163",729.2734761120264,0.3242115477923338,757.8553621252098,High,28.90609756097564,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.1652829058669,28.413712436700465],[77.1742660587081,28.413712436700465],[77.1742660587081,28.42269558954166],[77.1652829058669,28.42269558954166],[77.1652829058669,28.413712436700465]]]}"
"8591,3163",725.1330049261084,0.32840965041851305,753.6325952756899,High,28.82800000000003,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.1742660587081,28.413712436700465],[77.1832492115493,28.413712436700465],[77.1832492115493,28.42269558954166],[77.1742660587081,28.42269558954166],[77.1742660587081,28.413712436700465]]]}"
"8592,3163",721.0574712643678,0.285579480140688,749.6383917842271,High,28.86650000000003,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.1832492115493,28.413712436700465],[77.19223236439049,28.413712436700465],[77.19223236439049,28.42269558954166],[77.1832492115493,28.42269558954166],[77.1832492115493,28.413712436700465]]]}"
"8593,3163",709.4347826086956,0.294195751138088,737.9695612165319,High,28.828974358974392,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.19223236439049,28.413712436700465],[77.20121551723167,28.413712436700465],[77.20121551723167,28.42269558954166],[77.19223236439049,28.42269558954166],[77.19223236439049,28.413712436700465]]]}"
"8594,3163",706.8258620689655,0.30967437470504955,735.0203340357239,High,28.504146341463468,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.20121551723167,28.413712436700465],[77.21019867007287,28.413712436700465],[77.21019867007287,28.42269558954166],[77.20121551723167,28.42269558954166],[77.20121551723167,28.413712436700465]]]}"
"8595,3163",699.9445438282647,0.3668106551475882,727.7506600023854,High,28.172926829268306,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.21019867007287,28.413712436700465],[77.21918182291407,28.413712436700465],[77.21918182291407,28.42269558954166],[77.21019867007287,28.42269558954166],[77.21019867007287,28.413712436700465]]]}"
"8596,3163",693.9779005524862,0.42096909718980485,721.4274314552965,High,27.87050000000005,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.21918182291407,28.413712436700465],[77.22816497575526,28.413712436700465],[77.22816497575526,28.42269558954166],[77.21918182291407,28.42269558954166],[77.21918182291407,28.413712436700465]]]}"
"8597,3163",698.3650793650794,0.3935307517084283,726.1610608084928,High,28.18951219512195,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.22816497575526,28.413712436700465],[77.23714812859646,28.413712436700465],[77.23714812859646,28.42269558954166],[77.22816497575526,28.42269558954166],[77.22816497575526,28.413712436700465]]]}"
"8588,3164",735.0738831615121,0.30926512105398235,763.8916912111898,High,29.127073170731762,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.14731660018451,28.42269558954166],[77.1562997530257,28.42269558954166],[77.1562997530257,28.431678742382857],[77.14731660018451,28.431678742382857],[77.14731660018451,28.42269558954166]]]}"
"8589,3164",744.1071428571429,0.32119914346895073,772.6188705429423,High,28.83292682926833,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.1562997530257,28.42269558954166],[77.1652829058669,28.42269558954166],[77.1652829058669,28.431678742382857],[77.1562997530257,28.431678742382857],[77.1562997530257,28.42269558954166]]]}"
"8590,3164",742.7240802675585,0.32032289541382064,771.1587573721448,High,28.755000000000052,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.1652829058669,28.42269558954166],[77.1742660587081,28.42269558954166],[77.1742660587081,28.431678742382857],[77.1652829058669,28.431678742382857],[77.1652829058669,28.42269558954166]]]}"
"8591,3164",740.1181364392679,0.31382113821138213,768.6803153010566,High,28.876000000000033,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.1742660587081,28.42269558954166],[77.1832492115493,28.42269558954166],[77.1832492115493,28.431678742382857],[77.1742660587081,28.431678742382857],[77.1742660587081,28.42269558954166]]]}"
"8592,3164",729.2528925619835,0.2688728024819028,758.0510197595016,High,29.067000000000064,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.1832492115493,28.42269558954166],[77.19223236439049,28.42269558954166],[77.19223236439049,28.431678742382857],[77.1832492115493,28.431678742382857],[77.1832492115493,28.42269558954166]]]}"
"8593,3164",724.9243421052631,0.23318979794633984,753.9047420509065,High,29.21358974358975,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.19223236439049,28.42269558954166],[77.20121551723167,28.42269558954166],[77.20121551723167,28.431678742382857],[77.19223236439049,28.431678742382857],[77.19223236439049,28.42269558954166]]]}"
"8594,3164",724.9127516778524,0.30543387081741075,753.7675617094741,High,29.16024390243905,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.20121551723167,28.42269558954166],[77.21019867007287,28.42269558954166],[77.21019867007287,28.431678742382857],[77.20121551723167,28.431678742382857],[77.20121551723167,28.42269558954166]]]}"
"8595,3164",708.5993031358885,0.3997610074455373,736.9815421284429,High,28.78200000000004,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.21019867007287,28.42269558954166],[77.21918182291407,28.42269558954166],[77.21918182291407,28.431678742382857],[77.21019867007287,28.431678742382857],[77.21019867007287,28.42269558954166]]]}"
"8596,3164",711.9145454545454,0.31959123067516815,740.3459298336264,High,28.750975609756154,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.21918182291407,28.42269558954166],[77.22816497575526,28.42269558954166],[77.22816497575526,28.431678742382857],[77.21918182291407,28.431678742382857],[77.21918182291407,28.42269558954166]]]}"
"8597,3164",705.7481617647059,0.3857802400738689,733.8853815246321,High,28.523000000000025,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.22816497575526,28.42269558954166],[77.23714812859646,28.42269558954166],[77.23714812859646,28.431678742382857],[77.22816497575526,28.431678742382857],[77.22816497575526,28.42269558954166]]]}"
"8598,3164",703.2437722419929,0.353594833317504,731.2304213111145,High,28.340243902439056,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.23714812859646,28.42269558954166],[77.24613128143766,28.42269558954166],[77.24613128143766,28.431678742382857],[77.23714812859646,28.431678742382857],[77.23714812859646,28.42269558954166]]]}"
"8585,3165",738.2392026578073,0.282170183167169,766.9231300356157,High,28.96609756097564,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.12036714166092,28.431678742382857],[77.12935029450212,28.431678742382857],[77.12935029450212,28.440661895224054],[77.12036714166092,28.440661895224054],[77.12036714166092,28.431678742382857]]]}"
"8586,3165",732.3606010016695,0.2002813434148057,761.2108074631328,High,29.050487804878117,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.12935029450212,28.431678742382857],[77.13833344734331,28.431678742382857],[77.13833344734331,28.440661895224054],[77.12935029450212,28.440661895224054],[77.12935029450212,28.431678742382857]]]}"
"8587,3165",733.9361344537815,0.24875934059665739,762.7485946253801,High,29.06121951219518,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.13833344734331,28.431678742382857],[77.14731660018451,28.431678742382857],[77.14731660018451,28.440661895224054],[77.13833344734331,28.440661895224054],[77.13833344734331,28.431678742382857]]]}"
"8588,3165",739.8462837837837,0.22148530254646687,768.5582131153836,High,28.933414634146402,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.14731660018451,28.431678742382857],[77.1562997530257,28.431678742382857],[77.1562997530257,28.440661895224054],[77.14731660018451,28.440661895224054],[77.14731660018451,28.431678742382857]]]}"
"8589,3165",734.3501683501684,0.3269520517592839,762.7157162984092,High,28.692500000000052,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.1562997530257,28.431678742382857],[77.1652829058669,28.431678742382857],[77.1652829058669,28.440661895224054],[77.1562997530257,28.440661895224054],[77.1562997530257,28.431678742382857]]]}"
"8590,3165",728.8026981450253,0.3065778517901748,757.3221202932351,High,28.826000000000022,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.1652829058669,28.431678742382857],[77.1742660587081,28.431678742382857],[77.1742660587081,28.440661895224054],[77.1652829058669,28.440661895224054],[77.1652829058669,28.431678742382857]]]}"
"8591,3165",725.546204620462,0.20087964137697709,754.4158377995979,High,29.070512820512818,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.1742660587081,28.431678742382857],[77.1832492115493,28.431678742382857],[77.1832492115493,28.440661895224054],[77.1742660587081,28.440661895224054],[77.1742660587081,28.431678742382857]]]}"
"8592,3165",725.546204620462,0.2724993732765104,754.3442180676983,High,29.070512820512818,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.1832492115493,28.431678742382857],[77.19223236439049,28.431678742382857],[77.19223236439049,28.440661895224054],[77.1832492115493,28.440661895224054],[77.1832492115493,28.431678742382857]]]}"
"8593,3165",718.2059800664451,0.2354164933011567,747.3795635731441,High,29.40900000000005,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.19223236439049,28.431678742382857],[77.20121551723167,28.431678742382857],[77.20121551723167,28.440661895224054],[77.19223236439049,28.440661895224054],[77.19223236439049,28.431678742382857]]]}"
"8594,3165",716.6965174129353,0.2753453327752198,745.9141720801601,High,29.492999999999995,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.20121551723167,28.431678742382857],[77.21019867007287,28.431678742382857],[77.21019867007287,28.440661895224054],[77.20121551723167,28.440661895224054],[77.20121551723167,28.431678742382857]]]}"
"8595,3165",716.4749163879599,0.2847694119778925,745.599171366226,High,29.40902439024393,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.21019867007287,28.431678742382857],[77.21918182291407,28.431678742382857],[77.21918182291407,28.440661895224054],[77.21019867007287,28.440661895224054],[77.21019867007287,28.431678742382857]]]}"
"8596,3165",707.5821678321678,0.2730579371265264,736.4147196511389,High,29.10560975609758,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.21918182291407,28.431678742382857],[77.22816497575526,28.431678742382857],[77.22816497575526,28.440661895224054],[77.21918182291407,28.440661895224054],[77.21918182291407,28.431678742382857]]]}"
"8597,3165",697.7562724014336,0.2998461399221649,726.1522799200482,High,28.695853658536635,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.22816497575526,28.431678742382857],[77.23714812859646,28.431678742382857],[77.23714812859646,28.440661895224054],[77.22816497575526,28.440661895224054],[77.22816497575526,28.431678742382857]]]}"
"8598,3165",695.5355871886121,0.2638095238095238,723.4592776648027,High,28.187500000000057,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.23714812859646,28.431678742382857],[77.24613128143766,28.431678742382857],[77.24613128143766,28.440661895224054],[77.23714812859646,28.440661895224054],[77.23714812859646,28.431678742382857]]]}"
"8584,3166",743.3384912959381,0.3111847407540073,771.516330945428,High,28.489024390243912,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.11138398881972,28.440661895224054],[77.12036714166092,28.440661895224054],[77.12036714166092,28.449645048065246],[77.11138398881972,28.449645048065246],[77.11138398881972,28.440661895224054]]]}"
"8585,3166",725.6563039723661,0.31938325991189426,753.7927743709909,High,28.455853658536626,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.12036714166092,28.440661895224054],[77.12935029450212,28.440661895224054],[77.12935029450212,28.449645048065246],[77.12036714166092,28.449645048065246],[77.12036714166092,28.440661895224054]]]}"
"8586,3166",732.4725457570715,0.3212783487272885,760.8607796034662,High,28.709512195121988,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.12935029450212,28.440661895224054],[77.13833344734331,28.440661895224054],[77.13833344734331,28.449645048065246],[77.12935029450212,28.449645048065246],[77.12935029450212,28.440661895224054]]]}"
"8587,3166",732.7038269550749,0.2822353242758267,761.0670916307992,High,28.645500000000027,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.13833344734331,28.440661895224054],[77.14731660018451,28.440661895224054],[77.14731660018451,28.449645048065246],[77.13833344734331,28.449645048065246],[77.13833344734331,28.440661895224054]]]}"
"8588,3166",738.406408094435,0.32942090273582464,766.9616213380407,High,28.884634146341455,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.14731660018451,28.440661895224054],[77.1562997530257,28.440661895224054],[77.1562997530257,28.449645048065246],[77.14731660018451,28.449645048065246],[77.14731660018451,28.440661895224054]]]}"
"8589,3166",731.9723183391003,0.3186735860673762,760.5207179237647,High,28.867073170731715,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.1562997530257,28.440661895224054],[77.1652829058669,28.440661895224054],[77.1652829058669,28.449645048065246],[77.1562997530257,28.449645048065246],[77.1562997530257,28.440661895224054]]]}"
"8590,3166",725.2934027777778,0.3116800868542477,753.7865944857954,High,28.804871794871815,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.1652829058669,28.440661895224054],[77.1742660587081,28.440661895224054],[77.1742660587081,28.449645048065246],[77.1652829058669,28.449645048065246],[77.1652829058669,28.440661895224054]]]}"
"8591,3166",714.2361111111111,0.2949837356617018,742.9506145549366,High,29.009487179487223,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.1742660587081,28.440661895224054],[77.1832492115493,28.440661895224054],[77.1832492115493,28.449645048065246],[77.1742660587081,28.449645048065246],[77.1742660587081,28.440661895224054]]]}"
"8592,3166",718.3418803418804,0.23599931495119028,747.5143810269292,High,29.408500000000004,2022,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[77.1832492115493,28.440661895224054],[77.19223236439049,28.440661895224054],[77.19223236439049,28.449645048065246],[77.1832492115493,28.449645048065246],[77.1832492115493,28.440661895224054]]]}"
